P,37,161.0,0
P,21,160.0,0
P,5,159.0,0
P,21,250.0,50
P,37,249.0,50
P,53,248.0,50
V,53,247.0,50
C,53,246.0,49
V,69,245.0,49
C,69,240.0,44
V,70,239.0,44
C,70,238.0,43
V,71,237.0,43
C,71,236.0,42
V,72,235.0,42
C,72,234.0,41
V,56,233.0,41
C,56,232.0,40
V,40,231.0,40
C,40,229.0,38
V,24,228.0,38
C,24,225.0,35
V,23,224.0,35
C,23,219.0,30
V,22,218.0,30
C,22,216.0,28
V,38,215.0,28
C,38,212.0,25
V,54,211.0,25
C,54,206.0,20
V,55,205.0,20
C,55,202.0,17
V,39,201.0,17
C,39,200.0,16
P,55,200.0,16
P,71,199.0,16
P,72,198.0,16
P,73,197.0,16
P,89,196.0,16
P,88,195.0,16
P,104,194.0,16
P,120,192.5,16
P,119,191.0,16
P,135,189.5,16
P,134,188.5,16
V,150,186.5,16
C,150,185.5,15
V,151,184.5,15
C,151,180.5,11
V,152,179.5,11
C,152,178.5,10
V,153,177.5,10
C,153,176.5,9
V,154,175.5,9
C,154,173.5,7
V,155,172.5,7
C,155,170.5,5
V,156,169.5,5
C,156,164.5,0
V,172,163.5,0
P,156,163.5,0
P,140,162.5,0
P,141,161.5,0
P,142,160.5,0
P,143,159.5,0
P,142,250.0,50
P,141,249.0,50
P,140,248.0,50
P,156,247.0,50
P,172,246.0,50
V,172,245.0,50
C,172,240.0,45
V,188,239.0,45
C,188,235.0,41
V,204,234.0,41
C,204,233.0,40
V,203,232.0,40
C,203,229.0,37
V,202,228.0,37
C,202,226.0,35
V,186,225.0,35
C,186,223.0,33
V,170,222.0,33
C,170,221.0,32
V,171,220.0,32
C,171,217.0,29
V,187,216.0,29
C,187,215.0,28
P,203,215.0,28
V,219,212.0,28
C,219,209.0,27
V,235,206.0,27
C,235,200.0,25
V,251,197.0,25
C,251,194.0,24
V,267,191.0,24
C,267,185.0,22
V,283,182.0,22
C,283,170.0,18
V,299,167.0,18
C,299,152.0,13
V,315,149.0,13
C,315,137.0,9
V,331,134.0,9
C,331,119.0,4
V,347,116.0,4
P,331,104.0,0
P,315,101.0,0
P,299,98.0,0
P,283,95.0,0
P,267,92.0,0
P,251,89.0,0
P,235,86.0,0
P,219,83.0,0
P,203,80.0,0
P,187,78.0,0
P,188,76.0,0
P,172,74.0,0
P,156,72.0,0
P,140,70.0,0
P,141,68.0,0
P,142,66.0,0
P,143,64.0,0
P,142,250.0,50
P,141,249.0,50
P,140,248.0,50
P,156,247.0,50
P,155,246.0,50
P,171,245.0,50
P,187,244.0,50
P,203,243.0,50
P,219,242.0,50
P,235,240.0,50
P,251,238.0,50
P,267,236.0,50
P,283,234.0,50
P,299,232.0,50
P,315,230.0,50
P,331,228.0,50
P,347,226.0,50
V,347,224.0,50
C,347,221.0,49
V,346,218.0,49
C,346,206.0,45
V,330,203.0,45
C,330,200.0,44
V,314,197.0,44
C,314,191.0,42
V,298,188.0,42
C,298,179.0,39
V,282,176.0,39
C,282,161.0,34
V,266,158.0,34
C,266,149.0,31
V,250,146.0,31
C,250,137.0,28
V,234,134.0,28
C,234,125.0,25
V,218,122.0,25
C,218,113.0,22
P,234,113.0,22
P,250,110.0,22
P,266,107.0,22
P,282,104.0,22
P,298,101.0,22
P,314,98.0,22
P,330,95.0,22
V,329,90.0,22
C,329,88.0,20
V,328,87.0,20
C,328,82.0,15
V,327,81.0,15
C,327,80.0,14
V,326,79.0,14
C,326,76.0,11
V,310,75.0,11
C,310,73.0,9
V,294,72.0,9
C,294,67.0,4
V,278,66.0,4
C,278,64.0,2
V,262,63.0,2
P,278,61.0,0
P,294,60.0,0
P,310,59.0,0
P,326,58.0,0
P,327,57.0,0
P,328,56.0,0
P,329,55.0,0
P,330,54.0,0
P,314,52.0,0
P,315,50.0,0
P,299,48.0,0
P,283,46.0,0
P,267,44.0,0
P,251,42.0,0
P,235,40.0,0
P,219,38.0,0
P,203,36.0,0
P,187,35.0,0
P,188,34.0,0
P,172,33.0,0
P,156,32.0,0
P,140,31.0,0
P,141,30.0,0
P,142,29.0,0
P,143,28.0,0
P,142,250.0,50
P,141,249.0,50
P,140,248.0,50
P,156,247.0,50
P,155,246.0,50
P,171,245.0,50
P,187,244.0,50
P,203,243.0,50
P,219,242.0,50
P,235,240.0,50
P,234,238.0,50
P,250,236.0,50
P,266,234.0,50
P,282,232.0,50
P,298,230.0,50
P,314,228.0,50
P,330,226.0,50
P,329,224.0,50
P,328,223.0,50
P,327,222.0,50
P,326,221.0,50
P,310,220.0,50
P,294,219.0,50
P,278,218.0,50
P,262,217.0,50
V,262,216.0,50
C,262,215.0,49
V,246,214.0,49
C,246,210.0,45
V,230,209.0,45
C,230,205.0,41
V,231,204.0,41
C,231,203.0,40
V,232,202.0,40
C,232,199.0,37
V,233,198.0,37
C,233,197.0,36
V,249,196.0,36
C,249,194.0,34
V,265,193.0,34
C,265,191.0,32
V,281,190.0,32
C,281,186.0,28
V,297,185.0,28
C,297,183.0,26
V,313,182.0,26
C,313,179.0,23
V,312,178.0,23
C,312,174.0,19
V,311,173.0,19
C,311,168.0,14
V,295,167.0,14
C,295,164.0,11
V,279,163.0,11
C,279,159.0,7
V,263,158.0,7
C,263,155.0,4
V,247,154.0,4
C,247,152.0,2
V,248,151.0,2
C,248,150.0,1
V,264,149.0,1
P,265,148.0,0
P,281,147.0,0
P,297,146.0,0
P,313,145.0,0
P,329,144.0,0
P,330,143.0,0
P,314,141.0,0
P,315,139.0,0
P,299,137.0,0
P,283,135.0,0
P,267,133.0,0
P,251,131.0,0
P,235,129.0,0
P,219,127.0,0
P,203,125.0,0
P,187,124.0,0
P,188,123.0,0
P,172,122.0,0
P,156,121.0,0
P,140,120.0,0
P,141,119.0,0
P,142,118.0,0
P,143,117.0,0
P,142,250.0,50
P,141,249.0,50
P,140,248.0,50
P,156,247.0,50
P,155,246.0,50
P,171,245.0,50
P,187,244.0,50
P,203,243.0,50
P,219,242.0,50
P,235,240.0,50
P,234,238.0,50
P,250,236.0,50
P,266,234.0,50
P,282,232.0,50
P,298,230.0,50
P,314,228.0,50
P,330,226.0,50
P,329,224.0,50
P,328,223.0,50
P,312,222.0,50
P,311,221.0,50
P,295,220.0,50
P,279,219.0,50
P,263,218.0,50
P,264,217.0,50
V,264,216.0,50
C,264,212.0,46
V,280,211.0,46
C,280,209.0,44
V,296,208.0,44
C,296,204.0,40
P,280,204.0,40
P,264,203.0,40
P,248,202.0,40
P,232,201.0,40
V,216,199.0,40
C,216,197.0,38
V,200,196.0,38
C,200,194.0,36
V,184,193.0,36
C,184,190.0,33
V,168,189.0,33
C,168,184.0,28
V,169,183.0,28
C,169,180.0,25
V,185,179.0,25
C,185,178.0,24
V,201,177.0,24
C,201,174.0,21
V,217,173.0,21
C,217,169.0,17
P,216,169.0,17
P,200,168.0,17
P,184,167.0,17
P,168,166.0,17
V,167,164.0,17
C,167,161.0,14
V,166,160.0,14
C,166,159.0,13
V,182,158.0,13
C,182,157.0,12
V,198,156.0,12
C,198,152.0,8
V,214,151.0,8
C,214,146.0,3
V,215,145.0,3
C,215,143.0,1
V,199,142.0,1
P,198,141.0,0
P,182,140.0,0
P,166,139.0,0
P,167,138.0,0
P,151,137.0,0
P,150,136.0,0
P,134,135.0,0
P,118,134.0,0
P,102,133.0,0
P,86,132.0,0
P,102,250.0,50
P,118,249.0,50
P,134,248.0,50
P,150,247.0,50
P,151,246.0,50
P,167,245.0,50
P,168,244.0,50
P,184,243.0,50
P,200,242.0,50
P,199,241.0,50
V,199,240.0,50
C,199,239.0,49
V,183,238.0,49
C,183,235.0,46
P,199,235.0,46
P,215,234.0,46
P,231,233.0,46
P,247,232.0,46
P,246,231.0,46
V,245,228.0,46
C,245,216.0,42
V,244,213.0,42
C,244,198.0,37
V,243,195.0,37
C,243,183.0,33
V,242,180.0,33
C,242,168.0,29
V,241,165.0,29
C,241,159.0,27
V,240,156.0,27
C,240,153.0,26
V,224,150.0,26
C,224,135.0,21
V,208,132.0,21
C,208,120.0,17
V,192,117.0,17
C,192,111.0,15
V,193,108.0,15
C,193,96.0,11
V,194,93.0,11
C,194,78.0,6
V,195,75.0,6
C,195,69.0,4
V,196,66.0,4
C,196,54.0,0
V,197,51.0,0
P,196,51.0,0
P,195,48.0,0
P,194,45.0,0
P,193,42.0,0
P,192,39.0,0
P,208,36.0,0
P,224,33.0,0
P,240,30.0,0
P,241,27.0,0
P,242,24.0,0
P,243,21.0,0
P,244,18.0,0
P,245,15.0,0
P,246,12.0,0
P,230,10.0,0
P,231,8.0,0
P,215,6.0,0
P,199,4.0,0
P,198,2.0,0
P,182,0.0,0
P,166,-2.0,0
P,167,-4.0,0
P,151,-6.0,0
P,150,-8.0,0
P,134,-10.0,0
P,118,-12.0,0
P,102,-14.0,0
P,86,-16.0,0
P,102,250.0,50
P,118,249.0,50
P,134,248.0,50
P,150,247.0,50
P,151,246.0,50
P,167,245.0,50
P,183,244.0,50
P,199,243.0,50
P,215,242.0,50
P,231,241.0,50
P,230,240.0,50
P,246,239.0,50
P,245,238.0,50
P,244,236.0,50
P,243,234.0,50
P,242,232.0,50
P,241,230.0,50
P,240,228.0,50
P,224,226.0,50
P,208,224.0,50
P,192,222.0,50
P,193,220.0,50
P,194,218.0,50
P,195,216.0,50
P,196,214.0,50
P,197,212.0,50
V,197,210.0,50
C,197,201.0,47
V,213,198.0,47
C,213,183.0,42
V,229,180.0,42
C,229,171.0,39
V,228,168.0,39
C,228,165.0,38
V,227,162.0,38
C,227,156.0,36
V,226,153.0,36
C,226,147.0,34
V,225,144.0,34
C,225,138.0,32
V,209,135.0,32
C,209,126.0,29
V,210,123.0,29
C,210,117.0,27
V,211,114.0,27
C,211,102.0,23
V,212,99.0,23
C,212,87.0,19
P,196,87.0,19
P,195,84.0,19
V,179,79.0,19
C,179,74.0,14
V,163,73.0,14
C,163,72.0,13
V,147,71.0,13
C,147,66.0,8
V,131,65.0,8
C,131,60.0,3
V,132,59.0,3
C,132,57.0,1
V,133,56.0,1
C,133,55.0,0
V,149,54.0,0
P,133,54.0,0
P,132,53.0,0
P,131,52.0,0
P,147,51.0,0
P,163,50.0,0
P,179,49.0,0
P,195,48.0,0
P,196,46.0,0
P,197,44.0,0
P,213,42.0,0
P,229,40.0,0
P,245,38.0,0
P,246,36.0,0
P,230,35.0,0
P,231,34.0,0
P,215,33.0,0
P,199,32.0,0
P,198,31.0,0
P,182,30.0,0
P,166,29.0,0
P,167,28.0,0
P,151,27.0,0
P,150,26.0,0
P,134,25.0,0
P,118,24.0,0
P,102,23.0,0
P,86,22.0,0
P,102,250.0,50
P,118,249.0,50
P,134,248.0,50
P,150,247.0,50
P,151,246.0,50
P,167,245.0,50
P,183,244.0,50
P,199,243.0,50
P,215,242.0,50
P,231,241.0,50
P,230,240.0,50
P,246,239.0,50
P,245,238.0,50
P,229,236.0,50
P,213,234.0,50
P,197,232.0,50
P,196,230.0,50
P,195,228.0,50
P,179,226.0,50
P,163,225.0,50
P,147,224.0,50
P,131,223.0,50
P,132,222.0,50
P,133,221.0,50
P,149,220.0,50
V,149,219.0,50
C,149,217.0,48
V,165,216.0,48
C,165,211.0,43
V,181,210.0,43
C,181,207.0,40
V,180,206.0,40
C,180,203.0,37
V,164,202.0,37
C,164,200.0,35
V,148,199.0,35
C,148,195.0,31
P,164,195.0,31
P,163,194.0,31
P,179,193.0,31
P,195,192.0,31
P,194,190.0,31
P,193,188.0,31
V,177,183.5,31
C,177,181.5,30
V,161,179.5,30
C,161,177.5,29
V,145,175.5,29
C,145,173.5,28
V,129,171.5,28
C,129,167.5,26
V,130,165.5,26
C,130,159.5,23
V,146,157.5,23
C,146,149.5,19
V,162,147.5,19
C,162,137.5,14
V,178,135.5,14
C,178,133.5,13
P,177,133.5,13
P,161,131.5,13
P,145,129.5,13
P,129,127.5,13
V,128,123.5,13
C,128,121.5,12
V,144,119.5,12
C,144,117.5,11
V,160,115.5,11
C,160,113.5,10
V,176,111.5,10
C,176,109.5,9
P,177,109.5,9
P,193,107.5,9
P,192,105.0,9
P,208,102.5,9
P,224,100.0,9
P,240,97.5,9
V,256,92.0,9
C,256,83.0,6
V,272,80.0,6
C,272,68.0,2
V,288,65.0,2
P,272,59.0,0
P,256,56.0,0
P,240,53.0,0
P,224,50.0,0
P,225,47.0,0
P,209,44.0,0
P,210,41.0,0
P,194,38.0,0
P,195,35.0,0
P,196,32.0,0
P,197,29.0,0
P,213,26.0,0
P,229,23.0,0
P,245,20.0,0
P,246,17.0,0
P,230,15.0,0
P,231,13.0,0
P,215,11.0,0
P,199,9.0,0
P,198,7.0,0
P,182,5.0,0
P,166,3.0,0
P,167,1.0,0
P,151,-1.0,0
P,150,-3.0,0
P,134,-5.0,0
P,118,-7.0,0
P,102,-9.0,0
P,86,-11.0,0
P,102,250.0,50
P,118,249.0,50
P,134,248.0,50
P,150,247.0,50
P,151,246.0,50
P,167,245.0,50
P,183,244.0,50
P,199,243.0,50
P,215,242.0,50
P,231,241.0,50
P,230,240.0,50
P,246,239.0,50
P,245,238.0,50
P,244,236.0,50
P,243,234.0,50
P,242,232.0,50
P,241,230.0,50
P,240,228.0,50
P,256,226.0,50
P,272,224.0,50
P,288,222.0,50
V,288,220.0,50
C,288,211.0,47
V,304,208.0,47
C,304,199.0,44
V,320,196.0,44
C,320,181.0,39
V,336,178.0,39
C,336,175.0,38
V,337,172.0,38
C,337,169.0,37
V,338,166.0,37
C,338,154.0,33
V,339,151.0,33
C,339,139.0,29
V,340,136.0,29
C,340,133.0,28
V,341,130.0,28
C,341,118.0,24
V,325,115.0,24
C,325,106.0,21
V,309,103.0,21
C,309,94.0,18
V,293,91.0,18
P,309,91.0,18
P,325,88.0,18
P,341,85.0,18
P,340,82.0,18
P,339,79.0,18
P,338,76.0,18
P,337,73.0,18
P,336,70.0,18
P,320,67.0,18
P,304,64.0,18
P,288,61.0,18
P,272,58.0,18
P,256,55.0,18
P,240,52.0,18
P,224,49.0,18
P,225,46.0,18
P,209,43.0,18
P,210,40.0,18
P,194,37.0,18
P,195,34.0,18
P,196,31.0,18
P,197,28.0,18
P,213,25.0,18
P,229,22.0,18
P,245,19.0,18
P,246,16.0,18
P,230,14.0,18
P,231,12.0,18
P,215,10.0,18
P,199,8.0,18
P,198,6.0,18
P,182,4.0,18
P,166,2.0,18
P,167,0.0,18
P,151,-2.0,18
P,150,-4.0,18
P,134,-6.0,18
P,118,-8.0,18
P,102,-10.0,18
P,86,-12.0,18
P,102,250.0,18
P,118,249.0,18
P,134,248.0,18
P,150,247.0,18
P,151,246.0,18
P,167,245.0,18
P,183,244.0,18
P,199,243.0,18
P,215,242.0,18
P,231,241.0,18
P,230,240.0,18
P,246,239.0,18
P,245,238.0,18
P,244,236.0,18
P,243,234.0,18
P,242,232.0,18
P,241,230.0,18
P,240,228.0,18
P,256,226.0,18
P,272,224.0,18
P,288,222.0,18
P,304,220.0,18
P,320,218.0,18
P,336,216.0,18
P,337,214.0,18
P,338,212.0,18
P,339,210.0,18
P,340,208.0,18
P,341,206.0,18
P,325,204.0,18
P,309,202.0,18
P,293,200.0,18
V,293,198.0,18
C,293,192.0,16
V,277,189.0,16
C,277,186.0,15
V,261,183.0,15
C,261,171.0,11
V,260,168.0,11
C,260,159.0,8
V,259,156.0,8
C,259,153.0,7
V,258,150.0,7
C,258,144.0,5
V,257,141.0,5
C,257,126.0,0
V,273,123.0,0
P,257,123.0,0
P,258,120.0,0
P,259,117.0,0
P,260,114.0,0
P,244,111.0,0
P,245,108.0,0
P,246,105.0,0
P,230,103.0,0
P,231,101.0,0
P,215,99.0,0
P,199,97.0,0
P,198,95.0,0
P,182,93.0,0
P,166,91.0,0
P,167,89.0,0
P,151,87.0,0
P,150,85.0,0
P,134,83.0,0
P,118,81.0,0
P,102,79.0,0
P,86,77.0,0
P,102,250.0,50
P,118,249.0,50
P,134,248.0,50
P,150,247.0,50
P,151,246.0,50
P,167,245.0,50
P,183,244.0,50
P,199,243.0,50
P,215,242.0,50
P,231,241.0,50
P,230,240.0,50
P,246,239.0,50
P,245,238.0,50
P,261,236.0,50
P,260,234.0,50
P,259,232.0,50
P,258,230.0,50
P,257,228.0,50
P,273,226.0,50
V,273,224.0,50
C,273,215.0,47
V,289,212.0,47
C,289,197.0,42
V,305,194.0,42
C,305,188.0,40
V,321,185.0,40
C,321,170.0,35
V,322,167.0,35
C,322,161.0,33
V,323,158.0,33
C,323,146.0,29
V,324,143.0,29
C,324,137.0,27
V,308,134.0,27
C,308,122.0,23
V,292,119.0,23
C,292,104.0,18
V,276,101.0,18
C,276,98.0,17
V,275,95.0,17
C,275,92.0,16
V,274,89.0,16
C,274,74.0,11
V,290,71.0,11
C,290,59.0,7
V,306,56.0,7
C,306,53.0,6
V,307,50.0,6
C,307,35.0,1
V,291,32.0,1
P,275,32.0,1
P,259,29.0,1
P,260,26.0,1
P,244,23.0,1
P,245,20.0,1
P,246,17.0,1
P,230,15.0,1
P,231,13.0,1
P,215,11.0,1
P,199,9.0,1
P,198,7.0,1
P,182,5.0,1
P,166,3.0,1
P,167,1.0,1
P,151,-1.0,1
P,150,-3.0,1
P,134,-5.0,1
P,118,-7.0,1
P,102,-9.0,1
P,86,-11.0,1
P,102,250.0,1
P,118,249.0,1
P,134,248.0,1
P,150,247.0,1
P,151,246.0,1
P,167,245.0,1
P,183,244.0,1
P,199,243.0,1
P,215,242.0,1
P,231,241.0,1
P,230,240.0,1
P,246,239.0,1
P,245,238.0,1
P,261,236.0,1
P,260,234.0,1
P,259,232.0,1
P,275,230.0,1
P,291,228.0,1
V,291,226.0,1
P,275,223.0,0
P,259,220.0,0
P,260,217.0,0
P,244,214.0,0
P,245,211.0,0
P,246,208.0,0
P,230,206.0,0
P,231,204.0,0
P,215,202.0,0
P,199,200.0,0
P,198,198.0,0
P,182,196.0,0
P,166,194.0,0
P,167,192.0,0
P,151,190.0,0
P,150,188.0,0
P,134,186.0,0
P,118,184.0,0
P,102,182.0,0
P,86,180.0,0
P,102,250.0,50
P,118,249.0,50
P,134,248.0,50
P,150,247.0,50
P,151,246.0,50
P,167,245.0,50
P,183,244.0,50
P,199,243.0,50
P,215,242.0,50
P,231,241.0,50
P,230,240.0,50
P,246,239.0,50
P,245,238.0,50
P,261,236.0,50
P,260,234.0,50
P,259,232.0,50
P,275,230.0,50
P,291,228.0,50
V,291,226.0,50
C,291,223.0,49
P,307,223.0,49
P,323,220.0,49
P,324,217.0,49
P,325,214.0,49
P,309,211.0,49
P,293,208.0,49
P,277,205.0,49
P,261,202.0,49
P,245,199.0,49
P,246,196.0,49
P,262,194.0,49
P,278,192.0,49
P,294,190.0,49
P,310,188.0,49
P,326,186.0,49
V,342,183.0,49
C,342,179.0,45
V,343,177.5,45
C,343,169.5,41
V,344,167.5,41
C,344,163.5,39
V,345,162.0,39
C,345,158.0,35
P,329,158.0,35
P,330,157.0,35
P,331,155.0,35
P,347,153.0,35
V,348,148.0,35
C,348,139.0,32
V,349,136.0,32
C,349,124.0,28
V,350,121.0,28
C,350,106.0,23
V,351,103.0,23
C,351,100.0,22
V,335,97.0,22
C,335,88.0,19
V,319,85.0,19
C,319,76.0,16
V,303,73.0,16
C,303,67.0,14
V,287,64.0,14
P,303,61.0,13
P,319,58.0,13
P,335,55.0,13
P,351,52.0,13
P,350,49.0,13
P,349,46.0,13
P,348,43.0,13
P,347,40.0,13
P,331,37.0,13
P,315,34.0,13
P,299,31.0,13
P,283,28.0,13
P,267,25.0,13
P,251,22.0,13
P,235,19.0,13
P,219,16.0,13
P,203,13.0,13
P,187,11.0,13
P,188,9.0,13
P,172,7.0,13
P,156,5.0,13
P,140,3.0,13
P,141,1.0,13
P,142,-1.0,13
P,143,-3.0,13
P,142,250.0,13
P,141,249.0,13
P,140,248.0,13
P,156,247.0,13
P,172,246.0,13
P,188,245.0,13
P,204,244.0,13
P,203,243.0,13
P,219,242.0,13
P,235,240.0,13
P,251,238.0,13
P,267,236.0,13
P,283,234.0,13
P,299,232.0,13
P,315,230.0,13
P,331,228.0,13
P,347,226.0,13
P,348,224.0,13
P,349,222.0,13
P,350,220.0,13
P,351,218.0,13
P,335,216.0,13
P,319,214.0,13
P,303,212.0,13
P,287,210.0,13
V,287,208.0,13
C,287,205.0,12
V,271,202.0,12
C,271,199.0,11
V,255,196.0,11
C,255,181.0,6
V,239,178.0,6
C,239,172.0,4
V,223,169.0,4
C,223,163.0,2
V,222,160.0,2
C,222,154.0,0
V,221,151.0,0
P,222,151.0,0
P,223,148.0,0
P,239,145.0,0
P,255,142.0,0
P,271,139.0,0
P,287,136.0,0
P,303,133.0,0
P,319,130.0,0
P,335,127.0,0
P,351,124.0,0
P,350,121.0,0
P,349,118.0,0
P,348,115.0,0
P,347,112.0,0
P,331,109.0,0
P,315,106.0,0
P,299,103.0,0
P,283,100.0,0
P,267,97.0,0
P,251,94.0,0
P,235,91.0,0
P,219,88.0,0
P,203,85.0,0
P,187,83.0,0
P,188,81.0,0
P,172,79.0,0
P,156,77.0,0
P,140,75.0,0
P,141,73.0,0
P,142,71.0,0
P,143,69.0,0
P,142,250.0,50
P,141,249.0,50
P,140,248.0,50
P,156,247.0,50
P,172,246.0,50
P,188,245.0,50
P,204,244.0,50
P,203,243.0,50
P,219,242.0,50
P,235,240.0,50
P,251,238.0,50
P,267,236.0,50
P,283,234.0,50
P,299,232.0,50
P,315,230.0,50
P,331,228.0,50
P,347,226.0,50
P,348,224.0,50
P,349,222.0,50
P,350,220.0,50
P,351,218.0,50
P,335,216.0,50
P,319,214.0,50
P,303,212.0,50
P,287,210.0,50
P,271,208.0,50
P,255,206.0,50
P,239,204.0,50
P,223,202.0,50
P,222,200.0,50
P,221,198.0,50
V,221,196.0,50
C,221,190.0,48
V,220,187.0,48
C,220,172.0,43
V,236,169.0,43
C,236,157.0,39
V,252,154.0,39
C,252,148.0,37
V,268,145.0,37
C,268,142.0,36
V,284,139.0,36
C,284,127.0,32
V,300,124.0,32
C,300,118.0,30
V,316,115.0,30
C,316,106.0,27
V,332,103.0,27
C,332,100.0,26
V,333,97.0,26
C,333,85.0,22
V,334,82.0,22
C,334,73.0,19
V,318,70.0,19
C,318,55.0,14
V,302,52.0,14
P,303,43.0,11
P,287,40.0,11
P,271,37.0,11
P,255,34.0,11
P,239,31.0,11
P,223,28.0,11
P,222,25.0,11
P,221,22.0,11
P,220,19.0,11
P,219,16.0,11
P,203,13.0,11
P,187,11.0,11
P,188,9.0,11
P,172,7.0,11
