C,6,171.0,15
V,5,170.0,15
C,5,165.0,10
V,21,164.0,10
C,21,160.0,6
V,37,159.0,6
C,37,156.0,3
V,53,155.0,3
P,37,152.0,0
P,21,151.0,0
P,5,150.0,0
P,21,250.0,50
P,37,249.0,50
P,53,248.0,50
V,53,247.0,50
C,53,246.0,49
V,69,245.0,49
C,69,240.0,44
V,70,239.0,44
C,70,238.0,43
V,71,237.0,43
C,71,236.0,42
V,72,235.0,42
C,72,234.0,41
V,56,233.0,41
C,56,232.0,40
V,40,231.0,40
C,40,229.0,38
V,24,228.0,38
C,24,225.0,35
V,23,224.0,35
C,23,219.0,30
V,22,218.0,30
C,22,216.0,28
V,38,215.0,28
C,38,212.0,25
V,54,211.0,25
C,54,206.0,20
V,55,205.0,20
C,55,202.0,17
V,39,201.0,17
C,39,200.0,16
P,38,200.0,16
P,54,199.0,16
P,70,198.0,16
P,71,197.0,16
P,72,196.0,16
P,73,195.0,16
P,89,194.0,16
P,88,193.0,16
P,104,192.0,16
P,103,190.5,16
P,119,189.0,16
P,118,187.5,16
P,134,186.5,16
V,150,184.5,16
C,150,183.5,15
V,151,182.5,15
C,151,178.5,11
V,152,177.5,11
C,152,176.5,10
V,153,175.5,10
C,153,174.5,9
V,154,173.5,9
C,154,171.5,7
V,155,170.5,7
C,155,168.5,5
V,156,167.5,5
C,156,162.5,0
V,172,161.5,0
P,156,161.5,0
P,140,160.5,0
P,139,159.5,0
P,138,158.5,0
P,137,157.5,0
P,121,156.5,0
P,105,155.5,0
P,89,154.5,0
P,73,153.5,0
P,72,152.5,0
P,56,151.5,0
P,55,150.5,0
P,54,149.5,0
P,38,148.5,0
P,22,147.5,0
P,6,146.5,0
P,5,145.5,0
P,6,250.0,50
P,7,249.0,50
P,8,248.0,50
P,9,247.0,50
P,10,246.0,50
P,11,245.0,50
P,27,244.0,50
P,28,242.5,50
P,44,241.0,50
P,60,239.5,50
P,76,238.5,50
P,77,237.5,50
P,93,236.5,50
P,109,235.5,50
P,125,234.5,50
P,124,233.5,50
P,140,232.5,50
P,156,231.5,50
P,172,230.5,50
V,172,229.5,50
C,172,224.5,45
V,188,223.5,45
C,188,219.5,41
V,204,218.5,41
C,204,217.5,40
V,203,216.5,40
C,203,213.5,37
V,202,212.5,37
C,202,210.5,35
V,186,209.5,35
C,186,207.5,33
V,170,206.5,33
C,170,205.5,32
V,171,204.5,32
C,171,201.5,29
V,187,200.5,29
C,187,199.5,28
P,203,199.5,28
V,219,196.5,28
C,219,193.5,27
V,235,190.5,27
C,235,184.5,25
V,251,181.5,25
C,251,178.5,24
V,267,175.5,24
C,267,169.5,22
V,283,166.5,22
C,283,154.5,18
V,299,151.5,18
C,299,136.5,13
V,315,133.5,13
C,315,121.5,9
V,331,118.5,9
C,331,103.5,4
V,347,100.5,4
P,331,88.5,0
P,315,85.5,0
P,299,82.5,0
P,283,79.5,0
P,267,76.5,0
P,251,73.5,0
P,235,70.5,0
P,219,67.5,0
P,203,64.5,0
P,202,62.5,0
P,186,60.5,0
P,170,58.5,0
P,154,56.5,0
P,138,54.5,0
P,137,52.5,0
P,121,50.5,0
P,120,48.5,0
P,119,46.0,0
P,118,43.5,0
P,102,41.5,0
P,86,39.5,0
P,87,37.5,0
P,88,35.5,0
P,89,33.5,0
P,73,31.5,0
P,72,29.5,0
P,56,27.5,0
P,55,25.5,0
P,54,23.5,0
P,38,21.5,0
P,22,19.5,0
P,6,17.5,0
P,5,15.5,0
P,6,250.0,50
P,7,249.0,50
P,8,248.0,50
P,9,247.0,50
P,10,246.0,50
P,11,245.0,50
P,27,244.0,50
P,43,242.5,50
P,59,241.0,50
P,75,240.0,50
P,74,239.0,50
P,73,238.0,50
P,89,237.0,50
P,105,236.0,50
P,121,235.0,50
P,137,234.0,50
P,138,233.0,50
P,139,232.0,50
P,155,231.0,50
P,171,230.0,50
P,187,229.0,50
P,203,228.0,50
P,219,227.0,50
P,235,225.0,50
P,251,223.0,50
P,267,221.0,50
P,283,219.0,50
P,299,217.0,50
P,315,215.0,50
P,331,213.0,50
P,347,211.0,50
V,347,209.0,50
C,347,206.0,49
V,346,203.0,49
C,346,191.0,45
V,330,188.0,45
C,330,185.0,44
V,314,182.0,44
C,314,176.0,42
V,298,173.0,42
C,298,164.0,39
V,282,161.0,39
C,282,146.0,34
V,266,143.0,34
C,266,134.0,31
V,250,131.0,31
C,250,122.0,28
V,234,119.0,28
C,234,110.0,25
V,218,107.0,25
C,218,98.0,22
P,234,98.0,22
P,250,95.0,22
P,266,92.0,22
P,282,89.0,22
P,298,86.0,22
P,314,83.0,22
P,330,80.0,22
V,329,75.0,22
C,329,73.0,20
V,328,72.0,20
C,328,67.0,15
V,327,66.0,15
C,327,65.0,14
V,326,64.0,14
C,326,61.0,11
V,310,60.0,11
C,310,58.0,9
V,294,57.0,9
P,310,57.0,9
P,326,56.0,9
P,327,55.0,9
P,328,54.0,9
P,329,53.0,9
P,330,52.0,9
P,314,50.0,9
P,298,48.0,9
P,282,46.0,9
P,266,44.0,9
P,250,42.0,9
P,234,40.0,9
P,218,38.0,9
P,219,36.0,9
P,203,34.0,9
P,202,33.0,9
P,186,32.0,9
P,170,31.0,9
P,154,30.0,9
P,138,29.0,9
P,137,28.0,9
P,136,27.0,9
P,120,26.0,9
P,119,24.5,9
P,118,23.0,9
P,102,22.0,9
P,86,21.0,9
P,87,20.0,9
P,88,19.0,9
P,89,18.0,9
P,73,17.0,9
P,72,16.0,9
P,56,15.0,9
P,55,14.0,9
P,54,13.0,9
P,53,12.0,9
P,37,11.0,9
P,21,10.0,9
P,5,9.0,9
P,6,250.0,9
P,22,249.0,9
P,38,248.0,9
P,54,247.0,9
P,70,246.0,9
P,71,245.0,9
P,72,244.0,9
P,73,243.0,9
P,89,242.0,9
P,88,241.0,9
P,104,240.0,9
P,103,238.5,9
P,119,237.0,9
P,118,235.5,9
P,134,234.5,9
P,150,233.5,9
P,151,232.5,9
P,152,231.5,9
P,153,230.5,9
P,154,229.5,9
P,170,228.5,9
P,186,227.5,9
P,202,226.5,9
P,203,225.5,9
P,219,224.5,9
P,235,222.5,9
P,234,220.5,9
P,250,218.5,9
P,266,216.5,9
P,282,214.5,9
P,298,212.5,9
P,314,210.5,9
P,330,208.5,9
P,329,206.5,9
P,328,205.5,9
P,327,204.5,9
P,326,203.5,9
P,310,202.5,9
P,294,201.5,9
V,294,200.5,9
C,294,195.5,4
V,278,194.5,4
C,278,192.5,2
V,262,191.5,2
P,278,189.5,0
P,294,188.5,0
P,310,187.5,0
P,326,186.5,0
P,327,185.5,0
P,328,184.5,0
P,329,183.5,0
P,330,182.5,0
P,314,180.5,0
P,298,178.5,0
P,282,176.5,0
P,266,174.5,0
P,250,172.5,0
P,234,170.5,0
P,218,168.5,0
P,219,166.5,0
P,203,164.5,0
P,202,163.5,0
P,186,162.5,0
P,170,161.5,0
P,154,160.5,0
P,138,159.5,0
P,137,158.5,0
P,136,157.5,0
P,120,156.5,0
P,119,155.0,0
P,118,153.5,0
P,102,152.5,0
P,86,151.5,0
P,87,150.5,0
P,88,149.5,0
P,89,148.5,0
P,73,147.5,0
P,72,146.5,0
P,56,145.5,0
P,55,144.5,0
P,54,143.5,0
P,53,142.5,0
P,37,141.5,0
P,21,140.5,0
P,5,139.5,0
P,6,250.0,50
P,22,249.0,50
P,38,248.0,50
P,54,247.0,50
P,70,246.0,50
P,71,245.0,50
P,72,244.0,50
P,73,243.0,50
P,89,242.0,50
P,88,241.0,50
P,104,240.0,50
P,103,238.5,50
P,119,237.0,50
P,118,235.5,50
P,134,234.5,50
P,150,233.5,50
P,151,232.5,50
P,152,231.5,50
P,153,230.5,50
P,154,229.5,50
P,170,228.5,50
P,186,227.5,50
P,202,226.5,50
P,203,225.5,50
P,219,224.5,50
P,235,222.5,50
P,234,220.5,50
P,250,218.5,50
P,266,216.5,50
P,282,214.5,50
P,298,212.5,50
P,314,210.5,50
P,330,208.5,50
P,329,206.5,50
P,328,205.5,50
P,327,204.5,50
P,326,203.5,50
P,310,202.5,50
P,294,201.5,50
P,278,200.5,50
P,262,199.5,50
V,262,198.5,50
C,262,197.5,49
V,246,196.5,49
C,246,192.5,45
V,230,191.5,45
C,230,187.5,41
V,231,186.5,41
C,231,185.5,40
V,232,184.5,40
C,232,181.5,37
V,233,180.5,37
C,233,179.5,36
V,249,178.5,36
C,249,176.5,34
V,265,175.5,34
C,265,173.5,32
V,281,172.5,32
C,281,168.5,28
V,297,167.5,28
C,297,165.5,26
V,313,164.5,26
C,313,161.5,23
V,312,160.5,23
C,312,156.5,19
V,311,155.5,19
C,311,150.5,14
V,295,149.5,14
C,295,146.5,11
V,279,145.5,11
C,279,141.5,7
V,263,140.5,7
C,263,137.5,4
V,247,136.5,4
C,247,134.5,2
V,248,133.5,2
C,248,132.5,1
V,264,131.5,1
P,248,130.5,0
P,247,129.5,0
P,246,128.5,0
P,262,127.5,0
P,278,126.5,0
P,294,125.5,0
P,310,124.5,0
P,326,123.5,0
P,327,122.5,0
P,328,121.5,0
P,329,120.5,0
P,330,119.5,0
P,314,117.5,0
P,298,115.5,0
P,282,113.5,0
P,266,111.5,0
P,250,109.5,0
P,234,107.5,0
P,218,105.5,0
P,219,103.5,0
P,203,101.5,0
P,202,100.5,0
P,186,99.5,0
P,170,98.5,0
P,154,97.5,0
P,138,96.5,0
P,137,95.5,0
P,136,94.5,0
P,120,93.5,0
P,119,92.0,0
P,118,90.5,0
P,102,89.5,0
P,86,88.5,0
P,87,87.5,0
P,88,86.5,0
P,89,85.5,0
P,73,84.5,0
P,72,83.5,0
P,56,82.5,0
P,55,81.5,0
P,54,80.5,0
P,53,79.5,0
P,37,78.5,0
P,21,77.5,0
P,5,76.5,0
P,6,250.0,50
P,7,249.0,50
P,8,248.0,50
P,24,247.0,50
P,40,246.0,50
P,56,245.0,50
P,72,244.0,50
P,73,243.0,50
P,89,242.0,50
P,88,241.0,50
P,104,240.0,50
P,120,238.5,50
P,136,237.0,50
P,152,236.0,50
P,153,235.0,50
P,154,234.0,50
P,170,233.0,50
P,186,232.0,50
P,202,231.0,50
P,203,230.0,50
P,219,229.0,50
P,218,227.0,50
P,234,225.0,50
P,250,223.0,50
P,266,221.0,50
P,282,219.0,50
P,298,217.0,50
P,314,215.0,50
P,330,213.0,50
P,329,211.0,50
P,313,210.0,50
P,297,209.0,50
P,281,208.0,50
P,265,207.0,50
P,264,206.0,50
V,264,205.0,50
C,264,201.0,46
V,280,200.0,46
C,280,198.0,44
V,296,197.0,44
C,296,193.0,40
P,280,193.0,40
P,264,192.0,40
P,248,191.0,40
P,232,190.0,40
V,216,188.0,40
C,216,186.0,38
V,200,185.0,38
C,200,183.0,36
V,184,182.0,36
C,184,179.0,33
V,168,178.0,33
C,168,173.0,28
V,169,172.0,28
C,169,169.0,25
V,185,168.0,25
C,185,167.0,24
V,201,166.0,24
C,201,163.0,21
V,217,162.0,21
C,217,158.0,17
P,201,158.0,17
P,185,157.0,17
P,169,156.0,17
P,168,155.0,17
V,167,153.0,17
C,167,150.0,14
V,166,149.0,14
C,166,148.0,13
V,182,147.0,13
C,182,146.0,12
V,198,145.0,12
C,198,141.0,8
V,214,140.0,8
C,214,135.0,3
V,215,134.0,3
C,215,132.0,1
V,199,131.0,1
P,198,130.0,0
P,182,129.0,0
P,166,128.0,0
P,167,127.0,0
P,151,126.0,0
P,150,125.0,0
P,134,124.0,0
P,118,123.0,0
P,102,122.0,0
P,86,121.0,0
P,87,120.0,0
P,88,119.0,0
P,89,118.0,0
P,73,117.0,0
P,72,116.0,0
P,56,115.0,0
P,55,114.0,0
P,54,113.0,0
P,38,112.0,0
P,22,111.0,0
P,6,110.0,0
P,5,109.0,0
P,6,250.0,50
P,7,249.0,50
P,23,248.0,50
P,39,247.0,50
P,55,246.0,50
P,71,245.0,50
P,72,244.0,50
P,73,243.0,50
P,89,242.0,50
P,88,241.0,50
P,104,240.0,50
P,103,238.5,50
P,119,237.0,50
P,135,235.5,50
P,151,234.5,50
P,167,233.5,50
P,166,232.5,50
P,182,231.5,50
P,198,230.5,50
P,199,229.5,50
V,199,228.5,50
C,199,227.5,49
V,183,226.5,49
C,183,223.5,46
P,199,223.5,46
P,215,222.5,46
P,231,221.5,46
P,230,220.5,46
P,246,219.5,46
V,245,216.5,46
C,245,204.5,42
V,244,201.5,42
C,244,186.5,37
V,243,183.5,37
C,243,171.5,33
V,242,168.5,33
C,242,156.5,29
V,241,153.5,29
C,241,147.5,27
V,240,144.5,27
C,240,141.5,26
V,224,138.5,26
C,224,123.5,21
V,208,120.5,21
C,208,108.5,17
V,192,105.5,17
C,192,99.5,15
V,193,96.5,15
C,193,84.5,11
V,194,81.5,11
C,194,66.5,6
V,195,63.5,6
P,194,63.5,6
P,193,60.5,6
P,192,57.5,6
P,208,54.5,6
P,224,51.5,6
P,240,48.5,6
P,241,45.5,6
P,242,42.5,6
P,243,39.5,6
P,244,36.5,6
P,245,33.5,6
P,246,30.5,6
P,230,28.5,6
P,231,26.5,6
P,215,24.5,6
P,214,22.5,6
P,198,20.5,6
P,182,18.5,6
P,166,16.5,6
P,167,14.5,6
P,151,12.5,6
P,150,10.5,6
P,134,8.5,6
P,118,6.5,6
P,102,4.5,6
P,86,2.5,6
P,87,0.5,6
P,88,-1.5,6
P,89,-3.5,6
P,73,-5.5,6
P,72,-7.5,6
P,56,-9.5,6
P,55,-11.5,6
P,54,-13.5,6
P,38,-15.5,6
P,22,-17.5,6
P,6,-19.5,6
P,5,-21.5,6
P,21,250.0,6
P,37,249.0,6
P,53,248.0,6
P,69,247.0,6
P,70,246.0,6
P,71,245.0,6
P,72,244.0,6
P,73,243.0,6
P,89,242.0,6
P,88,241.0,6
P,104,240.0,6
P,103,238.5,6
P,119,237.0,6
P,118,235.5,6
P,134,234.5,6
P,150,233.5,6
P,151,232.5,6
P,167,231.5,6
P,166,230.5,6
P,182,229.5,6
P,198,228.5,6
P,214,227.5,6
P,215,226.5,6
P,231,225.5,6
P,230,224.5,6
P,246,223.5,6
P,245,222.5,6
P,244,220.5,6
P,243,218.5,6
P,242,216.5,6
P,241,214.5,6
P,240,212.5,6
P,224,210.5,6
P,208,208.5,6
P,192,206.5,6
P,193,204.5,6
P,194,202.5,6
P,195,200.5,6
V,195,198.5,6
C,195,192.5,4
V,196,189.5,4
C,196,177.5,0
V,197,174.5,0
P,196,174.5,0
P,195,171.5,0
P,194,168.5,0
P,193,165.5,0
P,192,162.5,0
P,208,159.5,0
P,224,156.5,0
P,240,153.5,0
P,241,150.5,0
P,242,147.5,0
P,243,144.5,0
P,244,141.5,0
P,245,138.5,0
P,246,135.5,0
P,230,133.5,0
P,231,131.5,0
P,215,129.5,0
P,214,127.5,0
P,198,125.5,0
P,182,123.5,0
P,166,121.5,0
P,167,119.5,0
P,151,117.5,0
P,150,115.5,0
P,134,113.5,0
P,118,111.5,0
P,102,109.5,0
P,86,107.5,0
P,87,105.5,0
P,88,103.5,0
P,89,101.5,0
P,73,99.5,0
P,72,97.5,0
P,56,95.5,0
P,55,93.5,0
P,54,91.5,0
P,38,89.5,0
P,22,87.5,0
P,6,85.5,0
P,5,83.5,0
P,21,250.0,50
P,37,249.0,50
P,53,248.0,50
P,69,247.0,50
P,70,246.0,50
P,71,245.0,50
P,72,244.0,50
P,73,243.0,50
P,89,242.0,50
P,88,241.0,50
P,104,240.0,50
P,103,238.5,50
P,119,237.0,50
P,118,235.5,50
P,134,234.5,50
P,150,233.5,50
P,151,232.5,50
P,167,231.5,50
P,166,230.5,50
P,182,229.5,50
P,198,228.5,50
P,214,227.5,50
P,215,226.5,50
P,231,225.5,50
P,230,224.5,50
P,246,223.5,50
P,245,222.5,50
P,244,220.5,50
P,243,218.5,50
P,242,216.5,50
P,241,214.5,50
P,240,212.5,50
P,224,210.5,50
P,208,208.5,50
P,192,206.5,50
P,193,204.5,50
P,194,202.5,50
P,195,200.5,50
P,196,198.5,50
P,197,196.5,50
V,197,194.5,50
C,197,185.5,47
V,213,182.5,47
C,213,167.5,42
V,229,164.5,42
C,229,155.5,39
V,228,152.5,39
C,228,149.5,38
V,227,146.5,38
C,227,140.5,36
V,226,137.5,36
C,226,131.5,34
V,225,128.5,34
C,225,122.5,32
V,209,119.5,32
C,209,110.5,29
V,210,107.5,29
C,210,101.5,27
V,211,98.5,27
C,211,86.5,23
V,212,83.5,23
C,212,71.5,19
P,211,71.5,19
P,195,68.5,19
P,194,65.5,19
P,195,62.5,19
V,179,57.5,19
C,179,52.5,14
V,163,51.5,14
C,163,50.5,13
V,147,49.5,13
P,163,47.5,11
P,179,46.5,11
P,195,45.5,11
P,196,43.5,11
P,197,41.5,11
P,213,39.5,11
P,229,37.5,11
P,245,35.5,11
P,246,33.5,11
P,230,32.5,11
P,231,31.5,11
P,215,30.5,11
P,214,29.5,11
P,198,28.5,11
P,182,27.5,11
P,166,26.5,11
P,167,25.5,11
P,151,24.5,11
P,150,23.5,11
P,134,22.5,11
P,118,21.5,11
P,102,20.5,11
P,86,19.5,11
P,87,18.5,11
P,88,17.5,11
P,89,16.5,11
P,73,15.5,11
P,72,14.5,11
P,56,13.5,11
P,55,12.5,11
P,54,11.5,11
P,38,10.5,11
P,22,9.5,11
P,6,8.5,11
P,5,7.5,11
P,21,250.0,11
P,37,249.0,11
P,53,248.0,11
P,69,247.0,11
P,70,246.0,11
P,71,245.0,11
P,72,244.0,11
P,73,243.0,11
P,89,242.0,11
P,88,241.0,11
P,104,240.0,11
P,103,238.5,11
P,119,237.0,11
P,118,235.5,11
P,134,234.5,11
P,150,233.5,11
P,151,232.5,11
P,167,231.5,11
P,166,230.5,11
P,182,229.5,11
P,198,228.5,11
P,214,227.5,11
P,215,226.5,11
P,231,225.5,11
P,230,224.5,11
P,246,223.5,11
P,245,222.5,11
P,229,220.5,11
P,228,218.5,11
P,212,216.5,11
P,211,214.5,11
P,195,212.5,11
P,179,210.5,11
P,163,209.5,11
P,147,208.5,11
V,147,207.5,11
C,147,204.5,8
V,131,203.5,8
C,131,198.5,3
V,132,197.5,3
C,132,195.5,1
V,133,194.5,1
C,133,193.5,0
V,149,192.5,0
P,133,192.5,0
P,132,191.5,0
P,131,190.5,0
P,147,189.5,0
P,163,188.5,0
P,179,187.5,0
P,195,186.5,0
P,196,184.5,0
P,197,182.5,0
P,213,180.5,0
P,229,178.5,0
P,245,176.5,0
P,246,174.5,0
P,230,173.5,0
P,231,172.5,0
P,215,171.5,0
P,214,170.5,0
P,198,169.5,0
P,182,168.5,0
P,166,167.5,0
P,167,166.5,0
P,151,165.5,0
P,150,164.5,0
P,134,163.5,0
P,118,162.5,0
P,102,161.5,0
P,86,160.5,0
P,87,159.5,0
P,88,158.5,0
P,89,157.5,0
P,73,156.5,0
P,72,155.5,0
P,56,154.5,0
P,55,153.5,0
P,54,152.5,0
P,38,151.5,0
P,22,150.5,0
P,6,149.5,0
P,5,148.5,0
P,21,250.0,50
P,37,249.0,50
P,53,248.0,50
P,69,247.0,50
P,70,246.0,50
P,71,245.0,50
P,72,244.0,50
P,73,243.0,50
P,89,242.0,50
P,88,241.0,50
P,104,240.0,50
P,103,238.5,50
P,119,237.0,50
P,118,235.5,50
P,134,234.5,50
P,150,233.5,50
P,151,232.5,50
P,167,231.5,50
P,166,230.5,50
P,182,229.5,50
P,198,228.5,50
P,214,227.5,50
P,215,226.5,50
P,231,225.5,50
P,230,224.5,50
P,246,223.5,50
P,245,222.5,50
P,229,220.5,50
P,213,218.5,50
P,197,216.5,50
P,196,214.5,50
P,195,212.5,50
P,179,210.5,50
P,163,209.5,50
P,147,208.5,50
P,131,207.5,50
P,132,206.5,50
P,133,205.5,50
P,149,204.5,50
V,149,203.5,50
C,149,201.5,48
V,165,200.5,48
C,165,195.5,43
V,181,194.5,43
C,181,191.5,40
V,180,190.5,40
C,180,187.5,37
V,164,186.5,37
C,164,184.5,35
V,148,183.5,35
C,148,179.5,31
P,164,179.5,31
P,180,178.5,31
P,179,177.5,31
P,195,176.5,31
P,194,174.5,31
P,193,172.5,31
V,177,168.0,31
C,177,166.0,30
V,161,164.0,30
C,161,162.0,29
V,145,160.0,29
C,145,158.0,28
V,129,156.0,28
C,129,152.0,26
V,130,150.0,26
C,130,144.0,23
V,146,142.0,23
C,146,134.0,19
V,162,132.0,19
C,162,122.0,14
V,178,120.0,14
C,178,118.0,13
P,177,118.0,13
P,161,116.0,13
P,145,114.0,13
P,129,112.0,13
V,128,108.0,13
C,128,106.0,12
V,144,104.0,12
C,144,102.0,11
V,160,100.0,11
C,160,98.0,10
V,176,96.0,10
C,176,94.0,9
P,177,94.0,9
P,193,92.0,9
P,209,89.5,9
P,225,87.0,9
P,241,84.5,9
P,240,82.0,9
V,256,76.5,9
C,256,67.5,6
V,272,64.5,6
P,256,64.5,6
P,240,61.5,6
P,241,58.5,6
P,225,55.5,6
P,209,52.5,6
P,193,49.5,6
P,194,46.5,6
P,195,43.5,6
P,196,40.5,6
P,197,37.5,6
P,213,34.5,6
P,229,31.5,6
P,245,28.5,6
P,246,25.5,6
P,230,23.5,6
P,231,21.5,6
P,215,19.5,6
P,214,17.5,6
P,198,15.5,6
P,182,13.5,6
P,166,11.5,6
P,167,9.5,6
P,151,7.5,6
P,150,5.5,6
P,134,3.5,6
P,118,1.5,6
P,102,-0.5,6
P,86,-2.5,6
P,87,-4.5,6
P,88,-6.5,6
P,89,-8.5,6
P,73,-10.5,6
P,72,-12.5,6
P,56,-14.5,6
P,55,-16.5,6
P,54,-18.5,6
P,53,-20.5,6
P,37,-22.5,6
P,21,-24.5,6
P,5,-26.5,6
P,21,250.0,6
P,37,249.0,6
P,53,248.0,6
P,69,247.0,6
P,70,246.0,6
P,71,245.0,6
P,72,244.0,6
P,73,243.0,6
P,89,242.0,6
P,88,241.0,6
P,104,240.0,6
P,103,238.5,6
P,119,237.0,6
P,118,235.5,6
P,134,234.5,6
P,150,233.5,6
P,151,232.5,6
P,167,231.5,6
P,166,230.5,6
P,182,229.5,6
P,198,228.5,6
P,214,227.5,6
P,215,226.5,6
P,231,225.5,6
P,247,224.5,6
P,246,223.5,6
P,245,222.5,6
P,244,220.5,6
P,243,218.5,6
P,242,216.5,6
P,241,214.5,6
P,240,212.5,6
P,256,210.5,6
P,272,208.5,6
V,272,206.5,6
C,272,194.5,2
V,288,191.5,2
P,272,185.5,0
P,256,182.5,0
P,240,179.5,0
P,241,176.5,0
P,225,173.5,0
P,209,170.5,0
P,193,167.5,0
P,194,164.5,0
